W16(1),99,Czy w tej sytuacji masz obowiązek zatrzymać pojazd?,,,,Are you obliged to stop the vehicle in the presented situation?,,,,"Bist du in der dargestellten Situation dazu verpflichtet, das Fahrzeug anzuhalten?",,,,T,AK_D05_06_org.wmv,PODSTAWOWY,3,"A,B,C,D,T,AM,A1,A2,B1,C1,D1",W16,art. 3 ust. 1 pkt oraz art. 26 ust. 6 ustawy z 20 czerwca 1997 roku Prawo o ruchu drogowym (Dz. U. z 2012 r. poz. 1137 ze zm.),Znajomość  zasad zachowania podczas przejeżdżania obok przystanków komunikacji publicznej,Znajomość i stosowanie się do zasad zachowania się przy przejeżdżaniu obok przystanku tramwajowego bez wysepki eliminuje sytuacje zagrażające życiu i zdrowiu pieszych wsiadających i wysiadajacych z pojazdów tej komunikacji,Gotowe ostatecznie,PWPW,,,,,,,,
W15(44),4447,Czy tak pozostawiony na postoju bez opieki motocykl jest prawidłowo zabezpieczony przed możliwością uruchomienia go przez osobę niepowołaną?,,,,Is the motorcycle left unattended in the parking lot properly protected against being started by unauthorized person?,,,,"Ist das in diesem Zustand, ohne Aufsicht stehen gelassene Motorrad richtig davor gesichert, dass er von einer unbefugten Person in Gang gesetzt wird?",,,,N,IMG_0014org.jpg,PODSTAWOWY,2,"A,A1,A2",W15,Art. 46 ust. 5ustawy z dnia 20 czerwca 1997 r. - Prawo o ruchu drogowym   (Dz.  U. z  2005r. Nr 108 poz.908 z pózn. zm. ),O zabezpieczenie pojazdu,Niewłaściwe zabezpieczenie pojazdu  stwarza  bezpośrednie zagrożenie dla zdrowia lub życia oraz ewentualną utratę pojazdu,Gotowe ostatecznie,PWPW,,,,,,,,
W15(45),4448,"Czy podczas postoju wolno Ci oddalić się od motocykla, jeśli silnik jest w ruchu?",,,,"Are you allowed to move away from the parked motorcycle, if the engine is running?",,,,"Darfst man sich von dem Motorrad während des Parkens entfernen, wenn der Motor läuft?",,,,N,IMG_6164org.jpg,PODSTAWOWY,2,"A,A1,A2",W15,Art. 60 ust.  2  pkt 1) ustawy z dnia 20 czerwca 1997 r. - Prawo o ruchu drogowym   (Dz.  U. z  2005r. Nr 108 poz.908 z pózn. zm. ),O zabezpieczenie pojazdu,Niewłaściwe zabezpieczenie pojazdu  stwarza  bezpośrednie zagrożenie dla zdrowia lub życia oraz ewentualną utratę pojazdu,Gotowe ostatecznie,PWPW,,,,,,,,
W15(46),4449,Czy tak pozostawiony na postoju bez opieki autobus jest prawidłowo zabezpieczony przed możliwością uruchomienia go przez osobę niepowołaną?,,,,Is the bus left unattended in the parking lot properly protected against being started by unauthorized person?,,,,"Ist der in diesem Zustand, ohne Aufsicht gelassene Bus richtig davor gesichert, dass er von einer unbefugten Person in Gang gesetzt wird?",,,,N,D35_04org.jpg,PODSTAWOWY,2,"D,D1",W15,Art. 46 ust. 5 ustawy z dnia 20 czerwca 1997 r. - Prawo o ruchu drogowym   (Dz.  U. z  2005r. Nr 108 poz.908 z pózn. zm. ),O zabezpieczenie pojazdu,Niewłaściwe zabezpieczenie pojazdu  stwarza  bezpośrednie zagrożenie dla zdrowia lub życia oraz ewentualną utratę pojazdu,Gotowe ostatecznie,PWPW,,,,,,,,
W15(47),4450,Czy tak pozostawiony na postoju bez opieki pojazd jest prawidłowo zabezpieczony przed możliwością uruchomienia go przez osobę niepowołaną?,,,,Is the vehicle left unattended in the parking lot properly protected against being started by unauthorized person?,,,,"Ist das in diesem Zustand, ohne Aufsicht gelassene Fahrzeug richtig davor gesichert, dass es von einer unbefugten Person in Gang gesetzt wird?",,,,N,D34_004org.jpg,PODSTAWOWY,2,"C,C1",W15,Art. 46 ust. 5 ustawy z dnia 20 czerwca 1997 r. - Prawo o ruchu drogowym   (Dz.  U. z  2005r. Nr 108 poz.908 z pózn. zm. ),O zabezpieczenie pojazdu,Niewłaściwe zabezpieczenie pojazdu  stwarza  bezpośrednie zagrożenie dla zdrowia lub życia oraz ewentualną utratę pojazdu,Gotowe ostatecznie,PWPW,,,,,,,,
W15(48),4451,"Czy podczas postoju wolno Ci oddalić się od pojazdu, jeśli silnik jest w ruchu?",,,,"Are you allowed to move away from the parked vehicle, if the engine is running?",,,,"Darf man während des Aufenthaltes des Fahrzeugs, sich von ihm entfernen, wenn der Motor läuft?",,,,N,IMG_6160org.jpg,PODSTAWOWY,2,"C,C1",W15,Art. 60 ust. 2 pkt. 1 ustawy z dnia 20 czerwca 1997 r. - Prawo o ruchu drogowym   (Dz.  U. z  2005r. Nr 108 poz.908 z pózn. zm. ),O zabezpieczenie pojazdu,Niewłaściwe zabezpieczenie pojazdu  stwarza  bezpośrednie zagrożenie dla zdrowia lub życia oraz ewentualną utratę pojazdu,Gotowe ostatecznie,PWPW,,,,,,,,
W15(49),4452,"Czy podczas postoju wolno Ci oddalić się od autobusu, jeśli silnik jest w ruchu?",,,,Are you allowed to move away from the parked bus if the engine is running?,,,,"Darf man sich während des Aufenthaltes von dem Bus entfernen, wenn der Motor läuft?",,,,N,D35_06org.jpg,PODSTAWOWY,2,"D,D1",W15,Art. 60 ust. 2 pkt. 1 ustawy z dnia 20 czerwca 1997 r. - Prawo o ruchu drogowym   (Dz.  U. z  2005r. Nr 108 poz.908 z pózn. zm. ),O zabezpieczenie pojazdu,Niewłaściwe zabezpieczenie pojazdu  stwarza  bezpośrednie zagrożenie dla zdrowia lub życia oraz ewentualną utratę pojazdu,Gotowe ostatecznie,PWPW,,,,,,,,
W15(50),4454,Czy tak pozostawiony na postoju bez opieki pojazd jest prawidłowo zabezpieczony przed możliwością uruchomienia go przez osobę niepowołaną?,,,,Is the vehicle left unattended in the parking lot properly protected against being started by unauthorized person?,,,,"Ist das in diesem Zustand während des Aufenthaltes ohne Aufsicht gelassene Fahrzeug richtig davor gesichert, von einer unbefugten Person in Gang gesetzt zu werden?",,,,N,Sequence01_6org.wmv,PODSTAWOWY,2,B,W15,Art. 46 ust. 5 ustawy z dnia 20 czerwca 1997 r. - Prawo o ruchu drogowym   (Dz.  U. z  2005r. Nr 108 poz.908 z pózn. zm. ),O zabezpieczanie pojazdu,Niewłaściwe zabezpieczanie pojazdu  stwarza  bezpośrednie zagrożenie dla zdrowia lub życia oraz ewentualną utratę pojazdu,Gotowe ostatecznie,PWPW,pjm4454.wmv,,,,,,,
W7(51),4458,Zamierzasz skręcić w prawo. Czy masz obowiązek ustąpić pierwszeństwa pojazdowi nadjeżdżającemu z lewej strony?,,,,You intend to turn right. Are you obliged to yield the right of way to the vehicle approaching from the left?,,,,Sie möchten rechts abbiegen. Sollen Sie dem von links kommenden Fahrzeug die Vorfahrt geben?,,,,T,504_D27KW_org_2.wmv,PODSTAWOWY,3,"A,B,C,D,T,AM,A1,A2,B1,C1,D1",W7,"art. 5 ustawy z dnia 20 czerwca 1997 r. Prawo o ruchu drogowym (Dz. U. z 2012 r. poz. 1137, z późn. zm.), oraz § 36 ust. 2 rozporządzenia Ministrów Infrastruktury oraz Spraw Wewnętrznych i Administracji z dnia 31 lipca 2002 r. w sprawie znaków i sygnałów drogowych (Dz. U. Nr 170, poz. 1393, z późn. zm.).","O znajomość zasad pierwszeństwa na skrzyżowaniach o ruchu okrężnym, oznaczonych znakiem C12 i znakiem A7.","Brak znajomości zasad pierwszeństwa na skrzyżowaniach o ruchu okrężnym, oznaczonych znakiem C12 i znakiem A7, doprowadzić może do stworzenia zagrożenia dla bezpieczeństwa ruchu drogowego.",Gotowe ostatecznie,PWPW,pjm4458.wmv,,,,,,,
B9(39),4472,W którym z wymienionych przypadków regularne wykonywanie badania technicznego pojazdu ma wpływ na jego bezpieczne używanie w ruchu drogowym?,Wyłącznie po upływie okresu gwarancji pojazdu.,Tylko w okresie gwarancji pojazdu.,W całym okresie używania pojazdu.,In which of the listed cases regular technical inspections of a vehicle has influence on its safe use in road traffic?,Only after the warranty period expiry.,Only during warranty period.,Throughout the use period.,In welchem der genannten Fälle wirkt sich regelmäßige Durchführung der technischen Untersuchung des Fahrzeuges auf seine Benutzung im Straßenverkehr aus?,Ausschließlich nach Ablauf der Garantiezeit des Fahrzeuges.,Nur während der Garantiedauer des Fahrzeuges.,Während der gesamten Benutzungsdauer des Fahrzeuges.,C,,SPECJALISTYCZNY,1,"B,B1",B9,Pojazd powinien spełniać wymogi techniczne określone przepisami roz. MTBiGM w spraie warunków technicznych pojazdów i instrukcji producenta.,utrzymanie pojazdu w sprawności technicznej,niesprawność pojazdu może być przyczyną wypadku,Gotowe ostatecznie,PWPW,pjm4472.wmv,pjm4472a.wmv,pjm4472b.wmv,pjm4472c.wmv,,,,
W6(45),4474,Zamierzasz jechać na wprost. Czy masz obowiązek ustąpić pierwszeństwa pojazdowi nadjeżdżającemu z lewej strony?,,,,You intend to follow the road ahead. Are you obliged to yield the right of way to the vehicle approaching from the left?,,,,"Sie haben es vor, die Fahrt geradeaus fortzusetzen. Haben Sie die Pflicht, dem von links kommenden Fahrzeug Vorfahrt zu geben?",,,,N,KW_D16_356org_2.wmv,PODSTAWOWY,3,"A,B,C,D,T,AM,A1,A2,B1,C1,D1",W6,art. 17 ust. 1 pkt 1) i ust. 2 ustawy z 20 czerwca 1997 roku Prawo o ruchu drogowym (Dz. U. z 2012 r. poz. 1137 ze zm.),"O wiedzę z zakresu pierwszeństwa przejazdu podczas włączania się do ruchu oraz umiejętność rozróżniania miejsc i okoliczności, gdzie włączanie następuje.","Brak wiedzy z zakresu pierwszeństwa przejazdu podczas włączania się do ruchu, czy też nieumiejętność rozróżniania miejsc i okoliczności, gdzie włączanie następuje - doprowadzić może do zagrożenia bezpieczeństwa ruchu drogowego.",Gotowe ostatecznie,PWPW,pjm4474.wmv,,,,,,,
W7(53),4475,"Skręcasz w prawo, a kierujący nadjeżdżający z przeciwka zamierza skręcić w lewo. Czy masz przed nim pierwszeństwo?",,,,You are turning right and the driver of the oncoming vehicle intends to turn left. Have you got priority over him?,,,,Sie biegen rechts ab und der entgegenkommende Fahrer möchte links abbiegen. Haben Sie die Vorfahrt vor ihm?,,,,T,KW_D22_436_org_2.wmv,PODSTAWOWY,3,"A,B,C,D,T,AM,A1,A2,B1,C1,D1",W7,"art. 5 i art. 25 ust. 1 ustawy z dnia 20 czerwca 1997 r. Prawo o ruchu drogowym (Dz. U. z 2012 r. poz. 1137, z późn. zm.), w związku z § 5 ust. 2 pkt 1 rozporządzenia Ministrów Infrastruktury oraz Spraw Wewnętrznych i Administracji z dnia 31 lipca 2002 r. w sprawie znaków i sygnałów drogowych (Dz. U. Nr 170, poz. 1393, z późn. zm.).",O znajomość zasad pierwszeństwa na skrzyżowaniach oznaczonych znakiem A6a.,"Brak znajomości zasad pierwszeństwa na skrzyżowaniach oznaczonych znakiem A6, doprowadzić może do utrudnienia ruchu lub stworzenia zagrożenia dla jego bezpieczeństwa.",Gotowe ostatecznie,PWPW,pjm4475.wmv,,,,,,,
B9(42),4479,"O czym ostrzega, świecąca się na czerwono w czasie jazdy samochodem osobowym, lampka kontrolna z symbolem akumulatora?",O uszkodzeniu akumulatora.,O całkowitym rozładowaniu się akumulatora.,O nieprawidłowo działającym ładowaniu akumulatora.,What does the warning light with the battery symbol turned red when on the move warn of?,Of the damage to the battery.,Of a total discharge of the battery.,Of faulty operation of battery charging.,"Was signalisiert die während der Fahrt rot leuchtende Kontrolllampe mit dem Symbol ""Batterie""?","Sie signalisiert, dass der Akku beschädigt ist.","Sie signalisiert, dass der Akku total leer ist.","Sie signalisiert, dass der Akku nicht richtig geladen wird.",C,B9(42)org.jpg,SPECJALISTYCZNY,1,B,B9,"Instrukcja obsługi pojazdu wydana przez jego producenta i załącznik nr 1 do rozporządzenia Ministra Transportu, Budownictwa i Gospodarki Morskiej z dnia 13 lipca 2012 r. (poz. 1019).",Znajomość wiedzy w zakresie aspektów mechanicznych związanych z zachowaniem bezpieczeństwa na drodze,Używanie niesprawnego pojazdu zagraża bezpieczeństwu i porządku ruchu na drogach,Gotowe ostatecznie,PWPW,pjm4479.wmv,pjm4479a.wmv,pjm4479b.wmv,pjm4479c.wmv,,,,
B9(44),4481,Który z wymienionych skutków może zostać wywołany przez kontynuowanie jazdy przy świecącej się na czerwono lampce kontrolnej ciśnienia oleju silnikowego?,Poważne uszkodzenie silnika.,Uszkodzenie hamulców.,Uszkodzenie mechanizmów przeniesienia napędu.,Which of the following results may be caused by continuing driving when the engine oil pressure warning light is flashing red?,Serious damage to the engine.,Damage to the brakes.,Damage to the  drive transferring mechanisms.,Welche der genannten Folgen können durch die Fortsetzung der Fahrt bei rot leuchtender Kontrolllampe des Motoröldrucks hervorgerufen werden?,Ernsthafte Motorbeschädigung.,Beschädigung der Bremsen.,Beschädigung der Antriebsübertragungsmechanismen.,A,"B9(41,43,44)org.jpg",SPECJALISTYCZNY,1,"B,B1",B9,"Instrukcja obsługi pojazdu wydana przez jego producenta i załącznik nr 1 do rozporządzenia Ministra Transportu, Budownictwa i Gospodarki Morskiej z dnia 13 lipca 2012 r. (poz. 1019).",Znajomość wiedzy w zakresie aspektów mechanicznych związanych z zachowaniem bezpieczeństwa na drodze,Używanie niesprawnego pojazdu zagraża bezpieczeństwu i porządku ruchu na drogach,Gotowe ostatecznie,PWPW,,,,,,,,
B2(28),4483,Która osoba ma obowiązek korzystania z pasów bezpieczeństwa?,Osoba przewożona na wózku inwalidzkim.,Kierujący pojazdem.,Kobieta w widocznej ciąży.,Which of the following persons are obliged to use seat belts?,A person carried on a wheelchair.,A vehicle driver.,Visibly pregnant women.,"Welche der genannten Personen ist von der Pflicht betroffen, die Sicherheitsgurte zu benutzen?",Eine im Rollstuhl beförderte Person.,Der Fahrzeugführer.,Frauen mit sichtbarer Schwangerschaft.,B,"B2(27,28,30,31)org.jpg",SPECJALISTYCZNY,3,"B,B1",B2,art. 39 ust. 1 i ust. 2 pkt 2) i 9) ustawy z 20 czerwca 1997 roku Prawo o ruchu drogowym (Dz. U. z 2012 r. poz. 1137 ze zm.),obowiązek używania pasów bezpieczeństwa,Zabezpieczenie przed utratą zdrowia lub życia 3 pkt.,Gotowe ostatecznie,PWPW,,,,,,,,
B2(29),4484,Jaką funkcję pełni dobrze ustawiony zagłówek w razie wypadku drogowego?,Chroni czubek głowy.,Chroni kręgi szyjne.,Chroni plecy.,What is the role of a properly placed headrest in case of a road accident?,It protects the top of the head.,It protects the cervical vertebrae.,It protects the back.,Welche Rolle soll die Kopfstütze beim Verkehrsunfall erfüllen?,Sie schützt die Kopfspitze.,Sie schützt die Halswirbelsäule.,Sie schützt den Rücken.,B,B2(29)org.jpg,SPECJALISTYCZNY,3,B,B2,Zasady przygotowania do jazdy.Dz.U.05.217.1834. z póź. zm. Zał.3.§2.1.1.f.,Jakie znaczenie dla bezpieczeństwa kierującego i pasażerów ma zagłówek,Używanie zagłówka minimalizuje skutki wielu wypadków drogowych,Gotowe ostatecznie,PWPW,,,,,,,,
B2(30),4485,Jaki wpływ ma stosowanie pasów bezpieczeństwa na powstanie obrażeń ciężkich przy zderzeniach czołowych?,zmniejsza ryzyko powstania obrażeń ciężkich lub śmiertelnych.,zwiększa ryzyko powstania obrażeń lekkich.,nie ma wpływu na ryzyko powstania obrażeń bez względu na ich rodzaj.,In head-on crashes the use of seat belts:,reduces the risk of serious or deadly injuries.,increases the risk of light injuries.,does not have influence on the risk of injuries regardless of their kind.,Durch die Anwendung der Sicherheitsgurte wird bei  Frontalzusammenstößen:,"das Risiko, dass es schwere bzw. tödliche Verletzungen gibt, gemindert.","das Risiko, dass es leichte Verletzungen gibt, vergrößert.","es wird kein Einfluss auf das Risiko ausgeübt, dass es zu Verletzungen kommt, egal welcher Art.",A,"B2(27,28,30,31)org.jpg",SPECJALISTYCZNY,3,"B,B1",B2,KRBRD,świadomość skutków nie używania pasów bezpieczeństwa,mniejsze lub większe skutki wypadku,Gotowe ostatecznie,PWPW,,,,,,,,
B2(31),4486,W której sytuacji zapięty pas bezpieczeństwa nie będzie działał właściwie?,Gdy jest on skręcony.,Gdy jego górna część jest umieszczona poniżej szyi.,Gdy jest on napięty.,In which situation will a fastened safety belt not function properly:,When it is twisted.,When its upper part is located below the neck.,When it is tense.,"Ein angelegter Sicherheitsgurt kann dann nicht richtig funktionieren:
",wenn er zusammengedreht ist.,wenn sein Oberteil unterhalb des Halses angelegt ist.,wenn er straff ist.,A,"B2(27,28,30,31)org.jpg",SPECJALISTYCZNY,3,"B,B1",B2,KRBRD,umiejętność stosowania pasa bezpieczeństwa,mniejsze lub większe skutki wypadku,Gotowe ostatecznie,PWPW,pjm4486.wmv,pjm4486a.wmv,pjm4486b.wmv,pjm4486c.wmv,,,,
W11(62),4488,Czy w tej sytuacji miałeś obowiązek włączyć kierunkowskaz?,,,,Were you obliged to use an indicator in the situation shown?,,,,Hatten Sie in der dargestellten Situtation den Fahrtrichtungsanzeiger zu benutzen?,,,,T,MD_D15c_07-00_org_2.wmv,PODSTAWOWY,2,"A,B,C,D,T,AM,A1,A2,B1,C1,D1",W11,art. 22 ust. 5 ustawy z 20 czerwca 1997 roku Prawo o ruchu drogowym (Dz. U. z 2012 r. poz. 1137 ze zm.),O świadomość zmiany pasa ruchu,Znajomość zasad związanych ze zmianą pasa ruchu,Gotowe ostatecznie,PWPW,pjm4488.wmv,,,,,,,
B7(41),4495,Jaki jest cel stosowania systemu ABS w samochodzie osobowym?,Zapobieganie utracie stabilności i zapewnienie kierowalności pojazdu podczas jego hamowania.,Zapobieganie przed wpadnięciem pojazdu w poślizg - niezależnie od jego prędkości i warunków na drodze.,Ułatwianie pokonywania zakrętów.,What is the purpose of using the ABS system in a passenger car?,Preventing losing stability and ensuring steerability of the vehicle while braking.,Preventing skidding - regardless of its speed and road conditions.,Facilitating negotiating the bends.,Welchem Zweck dient das ABS-System im PKW?,"Vorbeugend, damit das Fahrzeug seine Stabilität nicht verliert und die Lenkbarkeit des Fahrzeuges beim Bremsen gwährleistet ist.","Vorbeugend, damit das Fahrzeug nicht ins Schleudern gerät - unabhängig von seiner Geschwindigkeit und Straßenverhältnissen.",Es erleichtert die Bewältigung von Straßnkurven.,A,,SPECJALISTYCZNY,2,B,B7,art. 19 ust. 2 pkt 2) w związku z art. 66 ust. 1 pkt 1) ustawy z 20 czerwca 1997 roku Prawo o ruchu drogowym (Dz. U. z 2012 r. poz. 1137 ze zm.),Działanie systemu ABS.,Brak wiedzy w zakresie działania układów hamulcowych może mieć wpływ na ograniczony stopień jego wykorzystania.,Gotowe ostatecznie,PWPW,pjm4495.wmv,pjm4495a.wmv,pjm4495b.wmv,pjm4495c.wmv,,,,
B4(40),4534,"Jak należy postąpić, podczas jazdy samochodem osobowym po drodze pokrytej śniegiem?",Unikać gwałtownych ruchów kierownicą.,Odłączyć system kontroli trakcji.,Na podjazdach zwiększyć prędkość.,Which of the following actions should you take while driving a passenger car on the road covered with snow?,Avoid sudden movements of the driving wheel.,Disconnect the traction control system.,Speed up on uphill roads.,Welche der genannten Tätigkeiten ist bei der Fahrt mit einem PKW über eine mit Schnee bedeckte Straße auszuführen?,Es sind heftige Bewegungen mit dem Lenkrad zu vermeiden.,Das ESP-System ist auszuschalten.,Bei Auffahrten ist die Geschwindigkeit zu erhöhen.,A,,SPECJALISTYCZNY,3,B,B4,"Pkt 2.2.2 Działu II Szczegółowego programu szkolenia osób ubiegających się o uprawnienia do kierowania pojazdami w zakresie prawa jazdy kategorii B Załącznika nr 1 Rozporządzenia Ministra Transportu, Budownictwa i Gospodarki Morskiej z dnia 13 lipca 2012 r. w sprawie szkolenia osób ubiegających się o uprawnienia do kierowania pojazdami, instruktorów i wykładowców (Poz. 1019).",O znajomość zasad i sposobu jazdy po ośnieżonych drogach,"Niewłaściwy sposób postępowania podczas jazdy po ośnieżonych drogach, szczególnie w zakresie obsługi układu kierowniczego, może przyczynić się do wypadku drogowego.",Gotowe ostatecznie,PWPW,pjm4534.wmv,pjm4534a.wmv,pjm4534b.wmv,pjm4534c.wmv,,,,
P2(13),4538,Czy znak umieszczony pod sygnalizacją oznacza zakaz wjazdu na zwrotnicę oraz obowiązek zatrzymania się i sprawdzenia prawidłowego położenia iglic?,,,,Does this sign placed under the signalling device indicate that it is prohibited to enter the railroad switch and an obligation to stop and check whether the switch rails are properly positioned?,,,,Bedeutet das unter der Ampel montierte Zeichen ein Einfahrverbot auf die Weiche sowie die Anhaltspflicht und Überprüfung der richtigen Position der gebogenen Zungen?,,,,T,115TRAM3org.jpg,PODSTAWOWY,3,PT,P2,"§ 81 ust. 4 rozporządzenia Ministrów Infrastruktury oraz Spraw Wewnętrznych i Administracji z dnia 31 lipca 2002 r. w sprawie znaków i sygnałów drogowych (Dz. U. Nr 170, poz.1393, z późn. zm.)",znajomość znaków drogowych,bezpieczeństwo w ruchu drogowym,Gotowe ostatecznie,PWPW,,,,,,,,
P1(35),4540,"Czy widoczna na jezdni linia łamana wyznacza miejsce przystanku dla tramwajów, autobusów lub trolejbusów?",,,,"Does the visible broken line on the roadway indicate a stop for trams, buses or trolley buses?",,,,"Ist die auf der Straße sichtbare Zickzacklinie der Anhaltsort für Straßenbahnen, Busse oder Trolleys?",,,,T,133TRAM3Porg3po korekcie.jpg,PODSTAWOWY,1,PT,P1,"§ 90 ust. 1 rozporządzenia Ministrów Infrastruktury oraz Spraw Wewnętrznych i Administracji z dnia 31 lipca 2002 r. w sprawie znaków i sygnałów drogowych (Dz. U. Nr 170, poz.1393, z późn. zm.)"". Proponuję korektę treści pytania: ""Czy widoczny na jezdni znak poziomy wyznacza miejsce przystanku dla tramwajów, autobusów lub trolejbusów?",poziome oznakowanie jezdni,Znajomość znaków pionowych oraz poziomych przez motorniczego bezpośrednio przekłada się na bezpieczeństwo pasażerów.,Gotowe ostatecznie,PWPW,,,,,,,,
P6(10),4542,Czy w tej sytuacji skręcając w lewo masz obowiązek ustąpić pierwszeństwa tramwajowi z przeciwka?,,,,"When turning left in this situation, are you obliged to give way to the tram from the opposite direction?",,,,Sollen Sie in dieser Situation beim Linksabbiegen der Straßenbahn im Gegenverkehr die Vorfahrt gewähren?,,,,T,018TRAM1org.wmv,PODSTAWOWY,3,PT,P6,Rozporządzenie w sprawie znaków i sygnałów drogowych z dnia 31 lipca 2002 r. Dz.U. 170 poz. 1393 &106.3.,znajomość sygnałów drogowych i umiejętność zastosowania się do ich wskazań,"Nieznajomość lub niestosowanie się do wskazań sygnalizacji świetlnej może spowodować wymuszenie pierszeństwa, kolizję, wypadek.",Gotowe ostatecznie,PWPW,,,,,,,,
P1(38),4543,"Czy widoczny na jezdni znak ""linia łamana"" wyznacza miejsce parkingowe dla niepełnosprawnych?",,,,Does the visible broken line on the road indicate a parking place for the disabled?,,,,"Steckt die auf der Straße sichtbare ""Zickzacklinie"" einen Behindertenparkplatz ab?",,,,N,133TRAM3Porg3po korekcie.jpg,PODSTAWOWY,1,PT,P1,"§ 90 ust. 1 rozporządzenia Ministrów Infrastruktury oraz Spraw Wewnętrznych i Administracji z dnia 31 lipca 2002 r. w sprawie znaków i sygnałów drogowych (Dz. U. Nr 170, poz.1393, z późn. zm.)",poziome oznakowanie jezdni,Znajomość znaków pionowych oraz poziomych przez motorniczego bezpośrednio przekłada się na bezpieczeństwo pasażerów.,Gotowe ostatecznie,PWPW,,,,,,,,
P10(9),4545,Czy w tej sytuacji wykonujesz manewr wyprzedzania?,,,,"In this situation, are you performing an overtaking manoeuvre?",,,,Führen Sie in diesem Fall das Überholmanöver aus?,,,,T,027TRAM3org.wmv,PODSTAWOWY,2,PT,P10,art. 2 pkt 28) ustawy z 20 czerwca 1997 roku Prawo o ruchu drogowym (Dz. U. z 2012 r. poz. 1137 ze zm.),znajomość zasad zachowania się na drodze,"Pomimo tego, że wymijanie się tramwajów jest związane z kilkoma poważnymi zagrożeniami, ustawa w zakresie wymijania się pojazdów nie nakłada na kierującego pojazdem obowiązku zachowania szczególnej ostrożności.",Gotowe ostatecznie,PWPW,,,,,,,,
P13(8),4546,Czy w takiej sytuacji masz pierwszeństwo przed pieszym?,,,,"In such a situation, do you have the right of way over the pedestrian?",,,,Haben Sie in solch einer Situation Vorrang vor dem Fußgänger?,,,,N,045TRAM1Porg.jpg,PODSTAWOWY,3,PT,P13,"Art. 26 ust. 7 ustawy z dnia 20 czerwca 1997 r. Prawo o ruchu drogowym (Dz. U. z 2012 r. poz. 1137, z późn. zm.)",znajomość przepisów ruchu drogowego,"osoby o ograniczonej możliwości poruszania się mają dużo mniejszą możliwość uniknięcia kontaktu z nadjeżdząjącym tramwajem, należy wobec nich stosować szczególną ostrożność",Gotowe ostatecznie,PWPW,,,,,,,,
PD3(10),4547,Jak powinien zachować się motorniczy przy narastającym natężeniu ruchu?,"Rozwinąć maksymalną prędkość, aby nadrobić możliwe opóźnienia.","Używać sygnału dźwiękowego, aby przyśpieszyć przejazd.","Zwolnić i zwiększyć odstęp od poprzedzającego tramwaju, aby obniżyć poziom ryzyka.",How should the tram driver behave in increasing traffic intensity?,Reach maximum speed to make up for possible delays.,Use the sound signal to speed up passage.,Slow down and increase the distance from the preceding tram to lower the level of risk.,Wie sollte sich der Straßenbahnführer bei einer zunehmenden Verkehrsdichte verhalten?,"Die maximale Geschwindigkeit fahren, um den möglichen Verzug nachzuholen.","Das Schallsignal gebrauchen, um die Durchfahrt zu beschleunigen.","Langsamer fahren und den Abstand zur vorausfahrenden Straßenbahn vergrößern, um das Risiko zu vermindern.",C,,SPECJALISTYCZNY,3,PT,PD3,Ustwa Art. 19.1.,znajomość zasad bezpiecznej jazdy tramwajem,"Zachowanie właściwych odstępów pomiędzy tramwajami pozwala na uniknięcie zderzeń typu ""wóz wóz"", które są zazwyczaj bardzo dotkliwe w swoich konsekwencjach.",Gotowe ostatecznie,PWPW,,,,,,,,
PD4(11),4548,"Na czym polega zjawisko ""pocenia się szyn""?",Na zmoczeniu szyn przez opady deszczu.,"Na osiadaniu wilgoci na wychłodzonych szynach, głównie jesienią.",Na odparowaniu wilgoci po deszczu.,"""Sweating the rails"" phenomenon consists in:",wetting of the rails by rainfall.,"moisture settling on cooled rails, mainly in the autumn.",evaporation of moisture after a rainfall.,"Worauf beruht das Phänomen des ""Schienenschwitzens""?",Auf Schienenbenetzung durch den Regen.,"Auf der Absetzung der Feuchtigkeit auf abgekühlten Schienen, vor allem im Herbst.",Auf der Feuchtigkeitsverdunstung nach dem Regen.,B,,SPECJALISTYCZNY,3,PT,PD4,"rozporządzenie Ministra Transportu, Budownictwa i Gospodarki Morskiej z dnia 13 lipca 2012 r. w sprawie szkolenia osób ubiegających się o uprawnienia do kierowania pojazdami, instruktorów i wykładowców (Dz. U. z 2012 roku poz. 1019) załącznik nr 1 pkt 2.2.4 TEMAT 6",o ocenę warunków powstawania poślizgów,"W jesienne dni, o zmierzchu, spadek temperatury powietrza, powoduje, że szyna, jako dobry przewodnik ciepła, szybciej się schładza niż podłoże, na chłodniejszej szynie osadza się wilgoć z powietrza, powodując wzrost prawdopodobieństwa poślizgu",Gotowe ostatecznie,PWPW,,,,,,,,
